gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_nonzero,max_cooks,loo_unstable,max_dfb,dfb_cut,stable
CTNNA2,-2.8215766626819447,9.38485366762467,-8.047420432082962,3.739504286564186e-7,0.00454812786687264,6.845384926262688,NA,Amide-Neg-000219,N-Acetylglycine,Astrocyte-Immature,10,0.05552720136094449,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,10,0.6647941407344762,FALSE,0.46662105781001967,0.6324555320336759,TRUE
RPS6,1.4814502875533997,6.197402963566803,7.054582982158299,9.898561887095071e-7,0.00235416083280512,5.794088093535162,NA,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.08876783508263485,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,15,0.4284064353262084,FALSE,0.47705424513690153,0.5163977794943222,TRUE
H3-3B,-1.4393598487346602,7.7395364902917905,-8.333073576382404,2.7815124250414765e-7,0.00439840559771808,3.5787113154738712,NA,Amide-Pos-001677,Adenosine 5'-Diphosphate,Astrocyte-Immature,13,0.04984059907276631,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00020;map00051;map00052;map00100;map00120;map00190;map00250;map00270;map00280;map00330;map00340;map00450;map00480;map00520;map00561;map00562;map00620;map00640;map00670;map00730;map00740;map00760;map00770;map00910;map00920;map01040;R-HSA-1059683;R-HSA-109606;R-HSA-109703;R-HSA-109704;R-HSA-110056;R-HSA-110313;R-HSA-110320;R-HSA-111446;R-HSA-111447;R-HSA-111458;R-HSA-111459;R-HSA-111461;R-HSA-111471;R-HSA-111885;R-HSA-111931;R-HSA-111932;R-HSA-111933;R-HSA-111995;R-HSA-111996;R-HSA-111997;R-HSA-112040;R-HSA-112043;R-HSA-112310;R-HSA-112313;R-HSA-112382;R-HSA-112399;R-HSA-112409;R-HSA-112411;R-HSA-114452;R-HSA-114508;R-HSA-114516;R-HSA-114604;R-HSA-114608;R-HSA-1168372;R-HSA-1169091;R-HSA-1169092;R-HSA-1170546;R-HSA-1181150;R-HSA-1221632;R-HSA-1226099;R-HSA-1227986;R-HSA-1227990;R-HSA-1236382;R-HSA-1236394;R-HSA-1236974;R-HSA-1236975;R-HSA-1250196;R-HSA-1250342;R-HSA-1250347;R-HSA-1251932;R-HSA-1266695;R-HSA-1268020;R-HSA-1295596;R-HSA-1307965;R-HSA-1358803;R-HSA-1369007;R-HSA-1369062;R-HSA-139910;R-HSA-1433557;R-HSA-1433559;R-HSA-1445148;R-HSA-1474151;R-HSA-1474165;R-HSA-1483191;R-HSA-1483213;R-HSA-1483248;R-HSA-1483249;R-HSA-1483255;R-HSA-1489509;R-HSA-1500620;R-HSA-1502540;R-HSA-1538133;R-HSA-156584;R-HSA-156590;R-HSA-156711;R-HSA-156827;R-HSA-157579;R-HSA-157858;R-HSA-1592230;R-HSA-159236;R-HSA-159418;R-HSA-1606322;R-HSA-1606341;R-HSA-162658;R-HSA-163210;R-HSA-163358;R-HSA-163560;R-HSA-163680;R-HSA-163841;R-HSA-1643713;R-HSA-165158;R-HSA-165159;R-HSA-165160;R-HSA-165181;R-HSA-1660499;R-HSA-1660514;R-HSA-1660516;R-HSA-1660517;R-HSA-166058;R-HSA-1660661;R-HSA-1660662;R-HSA-166166;R-HSA-166187;R-HSA-166208;R-HSA-166520;R-HSA-167021;R-HSA-167044;R-HSA-167152;R-HSA-167160;R-HSA-167169;R-HSA-167172;R-HSA-167200;R-HSA-167246;R-HSA-1679131;R-HSA-168138;R-HSA-168142;R-HSA-168164;R-HSA-168176;R-HSA-168179;R-HSA-168181;R-HSA-168188;R-HSA-168638;R-HSA-168643;R-HSA-168928;R-HSA-169893;R-HSA-170145;R-HSA-170834;R-HSA-170968;R-HSA-170984;R-HSA-171007;R-HSA-171319;R-HSA-174143;R-HSA-174362;R-HSA-174403;R-HSA-174411;R-HSA-174414;R-HSA-174417;R-HSA-174824;R-HSA-176187;R-HSA-176408;R-HSA-176417;R-HSA-177929;R-HSA-180024;R-HSA-180292;R-HSA-180336;R-HSA-180786;R-HSA-1810476;R-HSA-181429;R-HSA-181430;R-HSA-181438;R-HSA-182971;R-HSA-1834941;R-HSA-1834949;R-HSA-1839117;R-HSA-1839120;R-HSA-1839122;R-HSA-1839124;R-HSA-1839126;R-HSA-1839128;R-HSA-1839130;R-HSA-1855167;R-HSA-1855191;R-HSA-1855204;R-HSA-186712;R-HSA-186763;R-HSA-186797;R-HSA-187015;R-HSA-187024;R-HSA-187037;R-HSA-187042;R-HSA-187577;R-HSA-187687;R-HSA-189445;R-HSA-189451;R-HSA-189483;R-HSA-190236;R-HSA-190239;R-HSA-190241;R-HSA-190242;R-HSA-190322;R-HSA-190370;R-HSA-190371;R-HSA-190372;R-HSA-190373;R-HSA-190374;R-HSA-190375;R-HSA-190377;R-HSA-1912408;R-HSA-1912422;R-HSA-191273;R-HSA-191650;R-HSA-192105;R-HSA-193368;R-HSA-193639;R-HSA-193648;R-HSA-193704;R-HSA-194068;R-HSA-194138;R-HSA-195253;R-HSA-196299;R-HSA-1963642;R-HSA-196741;R-HSA-196757;R-HSA-196783;R-HSA-196807;R-HSA-196819;R-HSA-196843;R-HSA-197264;R-HSA-1980143;R-HSA-198203;R-HSA-198323;R-HSA-198693;R-HSA-198725;R-HSA-198745;R-HSA-198753;R-HSA-198765;R-HSA-199220;R-HSA-199418;R-HSA-199920;R-HSA-199992;R-HSA-200425;R-HSA-201451;R-HSA-201556;R-HSA-201688;R-HSA-202131;R-HSA-2023837;R-HSA-202403;R-HSA-202424;R-HSA-202427;R-HSA-202430;R-HSA-202433;R-HSA-2028269;R-HSA-2029481;R-HSA-2029485;R-HSA-2033514;R-HSA-2033515;R-HSA-2033519;R-HSA-203615;R-HSA-204005;R-HSA-204174;R-HSA-2046104;R-HSA-2046105;R-HSA-2046106;R-HSA-204998;R-HSA-205043;R-HSA-209543;R-HSA-209560;R-HSA-210455;R-HSA-210745;R-HSA-210990;R-HSA-210993;R-HSA-211163;R-HSA-211736;R-HSA-2122947;R-HSA-212676;R-HSA-212718;R-HSA-2132295;R-HSA-2142691;R-HSA-2151201;R-HSA-2151209;R-HSA-2161517;R-HSA-2161522;R-HSA-2161541;R-HSA-2172127;R-HSA-2173789;R-HSA-2173791;R-HSA-2173793;R-HSA-2173795;R-HSA-2173796;R-HSA-2219528;R-HSA-2219530;R-HSA-2299718;R-HSA-2404192;R-HSA-2408550;R-HSA-2408557;R-HSA-2424491;R-HSA-2428924;R-HSA-2428928;R-HSA-2428933;R-HSA-2453902;R-HSA-2465910;R-HSA-2500257;R-HSA-2514853;R-HSA-2514856;R-HSA-2514859;R-HSA-2559580;R-HSA-2559582;R-HSA-2559585;R-HSA-2559586;R-HSA-2565942;R-HSA-2586552;R-HSA-2644602;R-HSA-2644603;R-HSA-2644606;R-HSA-264642;R-HSA-2672351;R-HSA-2682334;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-2894858;R-HSA-2894862;R-HSA-2980766;R-HSA-2980767;R-HSA-2995383;R-HSA-2995410;R-HSA-3134973;R-HSA-3214858;R-HSA-3249367;R-HSA-3270619;R-HSA-3299685;R-HSA-3301854;R-HSA-3371453;R-HSA-3371497;R-HSA-3371556;R-HSA-3371571;R-HSA-349425;R-HSA-354192;R-HSA-372708;R-HSA-373752;R-HSA-373753;R-HSA-373755;R-HSA-373760;R-HSA-375165;R-HSA-3769402;R-HSA-380259;R-HSA-380284;R-HSA-380287;R-HSA-380972;R-HSA-381042;R-HSA-381070;R-HSA-381119;R-HSA-381426;R-HSA-382556;R-HSA-388841;R-HSA-389356;R-HSA-389357;R-HSA-389359;R-HSA-389513;R-HSA-389948;R-HSA-389957;R-HSA-389958;R-HSA-389960;R-HSA-390450;R-HSA-390466;R-HSA-390471;R-HSA-390522;R-HSA-391160;R-HSA-391251;R-HSA-392170;R-HSA-392451;R-HSA-392517;R-HSA-392518;R-HSA-3928662;R-HSA-3928663;R-HSA-3928664;R-HSA-3928665;R-HSA-397795;R-HSA-399719;R-HSA-399721;R-HSA-399954;R-HSA-399955;R-HSA-399956;R-HSA-399997;R-HSA-400253;R-HSA-400685;R-HSA-4085001;R-HSA-4086398;R-HSA-4086400;R-HSA-416550;R-HSA-416572;R-HSA-416993;R-HSA-417957;R-HSA-418038;R-HSA-418346;R-HSA-418592;R-HSA-418597;R-HSA-418885;R-HSA-418886;R-HSA-418889;R-HSA-418890;R-HSA-422356;R-HSA-425397;R-HSA-428542;R-HSA-428890;R-HSA-432040;R-HSA-432142;R-HSA-432720;R-HSA-432722;R-HSA-437239;R-HSA-438064;R-HSA-4419969;R-HSA-4420097;R-HSA-442720;R-HSA-442729;R-HSA-442742;R-HSA-442755;R-HSA-444257;R-HSA-445095;R-HSA-445144;R-HSA-445355;R-HSA-445717;R-HSA-445989;R-HSA-446199;R-HSA-446205;R-HSA-446210;R-HSA-446219;R-HSA-447041;R-HSA-447043;R-HSA-447115;R-HSA-448424;R-HSA-450282;R-HSA-450294;R-HSA-450302;R-HSA-450321;R-HSA-450341;R-HSA-450385;R-HSA-450513;R-HSA-450520;R-HSA-450531;R-HSA-450604;R-HSA-451927;R-HSA-453276;R-HSA-4608870;R-HSA-4641262;R-HSA-499943;R-HSA-500753;R-HSA-5099900;R-HSA-512988;R-HSA-5173105;R-HSA-5205647;R-HSA-5205685;R-HSA-5213460;R-HSA-5218859;R-HSA-5218920;R-HSA-5218921;R-HSA-525793;R-HSA-5357769;R-HSA-5357905;R-HSA-5358346;R-HSA-5358508;R-HSA-5358565;R-HSA-5358606;R-HSA-5362517;R-HSA-5362768;R-HSA-5387390;R-HSA-5578775;R-HSA-5607761;R-HSA-5607764;R-HSA-5610780;R-HSA-5610783;R-HSA-5610785;R-HSA-5610787;R-HSA-5619084;R-HSA-5621480;R-HSA-5621575;R-HSA-5625740;R-HSA-5625886;R-HSA-5625900;R-HSA-5627117;R-HSA-5627123;R-HSA-5628897;R-HSA-5632684;R-HSA-5633008;R-HSA-5635838;R-HSA-5637810;R-HSA-5637812;R-HSA-5637815;R-HSA-5652084;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654696;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654708;R-HSA-5654710;R-HSA-5654712;R-HSA-5654716;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5655253;R-HSA-5655291;R-HSA-5655302;R-HSA-5655332;R-HSA-5661270;R-HSA-5663213;R-HSA-5663220;R-HSA-5668541;R-HSA-5668599;R-HSA-5673000;R-HSA-5674135;R-HSA-5674400;R-HSA-5674499;R-HSA-5675221;R-HSA-5676590;R-HSA-5678895;R-HSA-5683826;R-HSA-5684264;R-HSA-5685938;R-HSA-5685942;R-HSA-5687128;R-HSA-5689896;R-HSA-5690714;R-HSA-5693537;R-HSA-5693538;R-HSA-5693548;R-HSA-5693554;R-HSA-5693565;R-HSA-5693567;R-HSA-5693568;R-HSA-5693571;R-HSA-5693579;R-HSA-5693606;R-HSA-5693607;R-HSA-5693616;R-HSA-5696395;R-HSA-5696398;R-HSA-5696399;R-HSA-6781827;R-HSA-6782135;R-HSA-6783310;R-HSA-6783589;R-HSA-6783783;R-HSA-6785807;R-HSA-6787639;R-HSA-6790901;R-HSA-6791312;R-HSA-6796648;R-HSA-6802946;R-HSA-6802948;R-HSA-6802949;R-HSA-6802952;R-HSA-6802955;R-HSA-6802957;R-HSA-6803157;R-HSA-6803204;R-HSA-6803207;R-HSA-6803544;R-HSA-6804115;R-HSA-6804756;R-HSA-6804757;R-HSA-6804758;R-HSA-6804759;R-HSA-6804760;R-HSA-6806003;R-HSA-6806834;R-HSA-6806942;R-HSA-6807004;R-HSA-6807070;R-HSA-6807505;R-HSA-6807878;R-HSA-6811436;R-HSA-6811438;R-HSA-6811440;R-HSA-6811555;R-HSA-6811558;R-HSA-6814122;R-HSA-68616;R-HSA-68867;R-HSA-68875;R-HSA-68881;R-HSA-68884;R-HSA-68911;R-HSA-68949;R-HSA-68962;R-HSA-69002;R-HSA-69017;R-HSA-69052;R-HSA-69091;R-HSA-69109;R-HSA-69186;R-HSA-69190;R-HSA-69200;R-HSA-69202;R-HSA-69206;R-HSA-69231;R-HSA-69236;R-HSA-69239;R-HSA-69273;R-HSA-69473;R-HSA-69478;R-HSA-69541;R-HSA-69563;R-HSA-69580;R-HSA-69601;R-HSA-69610;R-HSA-69613;R-HSA-69615;R-HSA-69656;R-HSA-70171;R-HSA-70221;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-70350;R-HSA-70370;R-HSA-70635;R-HSA-70895;R-HSA-70921;R-HSA-71032;R-HSA-71288;R-HSA-71336;R-HSA-71403;R-HSA-72202;R-HSA-72613;R-HSA-72662;R-HSA-72702;R-HSA-72737;R-HSA-73614;R-HSA-73621;R-HSA-73728;R-HSA-73817;R-HSA-73854;R-HSA-73864;R-HSA-73886;R-HSA-73893;R-HSA-74217;R-HSA-74259;R-HSA-74713;R-HSA-74749;R-HSA-74751;R-HSA-74752;R-HSA-75035;R-HSA-75105;R-HSA-75109;R-HSA-75153;R-HSA-75815;R-HSA-75893;R-HSA-75955;R-HSA-76005;R-HSA-76009;R-HSA-76042;R-HSA-77075;R-HSA-77289;R-HSA-83936;R-HSA-877300;R-HSA-881907;R-HSA-8847453;R-HSA-8847993;R-HSA-8848021;R-HSA-8849468;R-HSA-8849469;R-HSA-8849470;R-HSA-8849471;R-HSA-8849472;R-HSA-8849474;R-HSA-8850843;R-HSA-8851805;R-HSA-8851907;R-HSA-8852276;R-HSA-8852405;R-HSA-8853333;R-HSA-8853334;R-HSA-8853336;R-HSA-8853659;R-HSA-8854518;R-HSA-8854521;R-HSA-8854691;R-HSA-8856688;R-HSA-8856825;R-HSA-8857538;R-HSA-8862803;R-HSA-8863678;R-HSA-8863795;R-HSA-8866376;R-HSA-8874081;R-HSA-8875360;R-HSA-8875791;R-HSA-8875878;R-HSA-8876198;R-HSA-8876384;R-HSA-8876493;R-HSA-8878159;R-HSA-8878166;R-HSA-8934593;R-HSA-8934903;R-HSA-8939236;R-HSA-8939243;R-HSA-8939902;R-HSA-8940973;R-HSA-8941326;R-HSA-8941332;R-HSA-8941858;R-HSA-8943724;R-HSA-8948751;R-HSA-8953750;R-HSA-8955332;R-HSA-8956319;R-HSA-8956320;R-HSA-8956321;R-HSA-8957275;R-HSA-8963896;R-HSA-8963898;R-HSA-8963899;R-HSA-8964058;R-HSA-8964539;R-HSA-8978934;R-HSA-8979227;R-HSA-8982491;R-HSA-8983432;R-HSA-8984722;R-HSA-8985947;R-HSA-8986944;R-HSA-9006115;R-HSA-9006335;R-HSA-9006927;R-HSA-9007101;R-HSA-9007892;R-HSA-9008059;R-HSA-9009391;R-HSA-9010642;R-HSA-9012852;R-HSA-9013420;R-HSA-9013507;R-HSA-9013694;R-HSA-9013973;R-HSA-9014325;R-HSA-9018519;R-HSA-9020558;R-HSA-9020591;R-HSA-9020702;R-HSA-9020933;R-HSA-9020956;R-HSA-9020958;R-HSA-9022692;R-HSA-9024909;R-HSA-9025046;R-HSA-9026357;R-HSA-9026519;R-HSA-9026527;R-HSA-9027276;R-HSA-9027277;R-HSA-9027283;R-HSA-9027284;R-HSA-9028335;R-HSA-9028731;R-HSA-9031628;R-HSA-9032500;R-HSA-9032845;R-HSA-9033241;R-HSA-9034013;R-HSA-9034015;R-HSA-9034793;R-HSA-9034864;R-HSA-909733;R-HSA-912526;R-HSA-912631;R-HSA-917729;R-HSA-917937;R-HSA-917977;R-HSA-918233;R-HSA-927802;R-HSA-933541;R-HSA-933542;R-HSA-936837;R-HSA-936964;R-HSA-937039;R-HSA-937042;R-HSA-937061;R-HSA-937072;R-HSA-9603381;R-HSA-9604323;R-HSA-9607240;R-HSA-9609523;R-HSA-9609736;R-HSA-9613354;R-HSA-9614085;R-HSA-9614399;R-HSA-9619229;R-HSA-9619483;R-HSA-9620244;R-HSA-9627069;R-HSA-9633012;R-HSA-9634285;R-HSA-9634597;R-HSA-9634600;R-HSA-9634635;R-HSA-9634638;R-HSA-9634815;R-HSA-9645135;R-HSA-9645460;R-HSA-9645723;R-HSA-9648002;R-HSA-9648025;R-HSA-9648895;R-HSA-964975;R-HSA-9649948;R-HSA-9652169;R-HSA-9656223;R-HSA-9659379;R-HSA-9660821;R-HSA-9660826;R-HSA-9662360;R-HSA-9662361;R-HSA-9662834;R-HSA-9663891;R-HSA-9664323;R-HSA-9664420;R-HSA-9664424;R-HSA-9664565;R-HSA-9665348;R-HSA-9665686;R-HSA-9668328;R-HSA-9669933;R-HSA-9669935;R-HSA-9669938;R-HSA-9670439;R-HSA-9671555;R-HSA-9673324;R-HSA-9673766;R-HSA-9673767;R-HSA-9673768;R-HSA-9673770;R-HSA-9674555;R-HSA-9679514;R-HSA-9680187;R-HSA-9680350;R-HSA-9682385;R-HSA-9682706;R-HSA-9683610;R-HSA-9683701;R-HSA-9694631;R-HSA-9694635;R-HSA-9694682;R-HSA-9694686;R-HSA-9700206;R-HSA-9702518;R-HSA-9703465;R-HSA-9703648;R-HSA-9706019;R-HSA-9706369;R-HSA-9707564;R-HSA-9708530;R-HSA-9725370;R-HSA-9725371;R-HSA-9727281;R-HSA-9730414;R-HSA-9732724;R-HSA-9734009;R-HSA-9748787;R-HSA-9749641;R-HSA-975110;R-HSA-975138;R-HSA-975144;R-HSA-975155;R-HSA-975163;R-HSA-9753281;R-HSA-9755088;R-HSA-9755511;R-HSA-9755779;R-HSA-9757110;R-HSA-975871;R-HSA-9758881;R-HSA-9758890;R-HSA-9759194;R-HSA-975957;R-HSA-9762114;R-HSA-9768919;R-HSA-9772572;R-HSA-9772573;R-HSA-9793528;R-HSA-9816359;R-HSA-9818027;R-HSA-9820952;R-HSA-9820965;R-HSA-9821993;R-HSA-9824585;R-HSA-982772;R-HSA-9828806;R-HSA-983170;R-HSA-983189;R-HSA-9833482;R-HSA-9836573;R-HSA-983695;R-HSA-9837999;R-HSA-9839373;R-HSA-9839389;R-HSA-9840309;R-HSA-9842640;R-HSA-9842663;R-HSA-9853506;R-HSA-9856649;R-HSA-9856651;R-HSA-9860276;R-HSA-9861718;WP176;WP1946;WP2267;WP2333;WP2533;WP2571;WP3391;WP3656;WP3933;WP3953;WP4195;WP4224;WP4236;WP4321;WP4518;WP4628;WP4629;WP466;WP4725;WP4726;WP4792;WP4900;WP4905;WP4932;WP4950;WP4971;WP5090;WP5179;WP5190;WP5283;WP5313;WP5314;WP5346;WP5408;WP623;WP692;WP78,C00008,NA,high,13,0.1846991392649567,FALSE,0.4302021557850111,0.5547001962252291,TRUE
SNTG2,-1.9215125802206203,4.9325450104263755,-8.075889177190819,1.2966848727122118e-7,0.0030872770134405,7.672004468016001,NA,Amide-Pos-000336,N-Acetylputrescine,EN-L6-IT,18,0.03483265555522014,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,WP4157,C02714,NA,high,17,0.7532797942325561,FALSE,0.43025906478589043,0.47140452079103173,TRUE
FAM242A,-1.6236874593119883,1.394496277163797,-7.525137830103189,4.529759505017889e-7,0.0107880752371506,-3.007272798578481,NA,C18-Pos-000393,L-Aspartic Acid,EN-L6-IT,17,0.06074908853574506,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00250;map00330;map00350;map00410;map00910;R-HSA-1638091;R-HSA-2024096;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-389661;R-HSA-500753;R-HSA-5619062;R-HSA-5619067;R-HSA-5676934;R-HSA-70635;R-HSA-73817;R-HSA-8956320;R-HSA-8963691;R-HSA-8963693;R-HSA-8964208;R-HSA-8964539;R-HSA-9717189;R-HSA-9717207;R-HSA-9856872;WP106;WP3602;WP4224;WP4225;WP4519;WP4571;WP4583;WP4595;WP497;WP5029;WP534;WP5365,C00049,NA,high,9,0.25330771445325967,FALSE,0.36250326990420706,0.48507125007266594,TRUE
SORCS3,1.7619662439342043,5.205558370177746,8.375188489468574,1.2481991429733705e-7,0.00295511147098945,4.53142853968967,NA,Amide-Pos-001163,Ophthalmate,EN-Newborn,17,0.03436323871987697,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",WP2525;WP4487,C21016,NA,high,17,0.3076858900506461,FALSE,0.47742627232585694,0.48507125007266594,TRUE
PNRC1,0.6668005380511561,4.39649283030862,7.201283222098121,1.2493492673435931e-6,0.00582271719538155,5.59263545181205,NA,C8-Pos-002542,Lpc 20:3-Sn1,EN-Newborn,16,0.09848362097061308,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,substance,NA,high,16,0.35640154786449424,FALSE,0.460643270142752,0.5,TRUE
SRP14,-0.9266807884714228,6.286133097455802,-8.777441764834824,4.153379526263208e-7,1.3499742060211868e-4,6.771405979819226,NA,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05862840169913018,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.4459117426751368,FALSE,0.4366242032493004,0.6030226891555273,TRUE
HSP90AB1,-0.7239301271868879,7.2159756108791155,-8.66818327386253,4.832351218317919e-7,1.4008594369642702e-4,6.691612299214812,NA,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06218091905212575,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.3617432975270099,FALSE,0.5052705640889814,0.6030226891555273,TRUE
PPIA,-0.7772710574430098,7.028294704867052,-8.520251856030818,5.944657591708502e-7,1.6136926480240452e-4,6.48917517200497,NA,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.0692247019776325,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.9783633635993038,FALSE,0.5796324328396825,0.6030226891555273,TRUE
